"rmse_lab2PI";"rrmse_lab2PI";"rmse_lab2Hajek";"rrmse_lab2Hajek"
0.0127737354067727;0.145456256970857;0.0457308908724804;0.520743854669707
0.012515912031663;0.107487529041357;0.0567230665602034;0.487141668044671
0.0117493979267328;0.0839272886353001;0.0573819714654034;0.409885962810235
0.0126609536420133;0.099673308814606;0.0577944771076999;0.454986798578817
0.0146451520063465;0.150613336113818;0.0601801987470483;0.618903818639622
0.0104368637325489;0.0726893961806874;0.0570393725370067;0.397260868253926
0.009176831523636;0.0782361955260355;0.053240804933869;0.453899367558543
0.00693451818899953;0.0721521231313513;0.0554064046743456;0.576491347109096
0.0126406818278931;0.171127250168989;0.0608953080601438;0.824389598473328
0.0110864404304808;0.0724546667121212;0.0555820399005794;0.363252587828288
0.0111892750449627;0.0715344115693355;0.0533547854300476;0.341103705540321
0.00996551298029034;0.0879084924985215;0.0569645066500748;0.502499361090008
0.0108152491819243;0.0959538627183316;0.0578121682670125;0.512914752497178
0.0110527170488759;0.0863855050278927;0.0557678466543156;0.435868716827515
0.0076306302668949;0.0761430234160453;0.0586515113381038;0.585260095824427
0.0131495945375872;0.156856128109047;0.0600615685563519;0.716449854402437
0.0105783950659235;0.094009693215312;0.053350816981284;0.47412616998521
0.00982155815166475;0.0615023518875326;0.0564765266798059;0.353654599770231
0.0130224864877505;0.13429404491706;0.0598689413556024;0.61739686250463
0.0109942045388058;0.142003544757883;0.059985926462525;0.774791315114968
0.0136766307427523;0.11441581472829;0.0614498300710076;0.51407634707219
0.0145952044194825;0.196147438876649;0.0579425254729023;0.778699471888434
0.0105763499686196;0.0878605498056277;0.0545925411099911;0.453514746717121
0.0116971316643946;0.105241428142874;0.0574132251716307;0.516558245620428
0.0139662525630775;0.171252028662765;0.0555386728740913;0.681006616196405
0.0106369453172216;0.12957455561116;0.0574278838647793;0.699561040275397
0.0108543195908362;0.137067902293777;0.060961129886137;0.769814646143799
0.00647697974080282;0.0661453099470399;0.0575634800990759;0.587859524833359
0.0106406934986499;0.0693733214543313;0.059724978461731;0.389384407153949
0.00895148085196023;0.0786705413653211;0.0554454206856269;0.48728487874842
0.0112132395531049;0.125875125418848;0.0556914083740628;0.625168398537992
0.0112611101587213;0.130022552147863;0.0647391863810506;0.747488846001677
0.00915121399631567;0.0858978306702781;0.0591715883613641;0.555413858707946
0.0140497118109353;0.137980821635138;0.0591000270088523;0.580415484322837
0.0101244047759096;0.0543742277224127;0.0568040174143957;0.305072213804368
0.00798516680780755;0.0761633573572219;0.0618556733404809;0.589985890914175
0.0138263296623896;0.127198677735204;0.0619049476020621;0.569509600343815
0.0101315971893804;0.0637951691378375;0.0531008879522736;0.334357956101474
0.00999908937538924;0.104442350868769;0.059979789494063;0.626500072575858
0.0143507991569975;0.155047708314927;0.0611940467523663;0.6611476202595
0.0077212594450801;0.0468035852410518;0.0606082761729457;0.367386258725081
0.0149791429073475;0.189081874369212;0.0614087233056968;0.77516294337281
0.0117319376938859;0.0992534647413419;0.0644554024713228;0.545299692471983
0.013422552374517;0.154340132225779;0.0612334572888485;0.704097077136016
0.0100591533958243;0.104865781630184;0.0590000229189062;0.615070004018254
0.00767464488432642;0.0719687453575873;0.0585756011730726;0.549290890787899
0.0115876790672883;0.118529272533637;0.0548256269704612;0.560806149641667
0.0110375418230617;0.110061051858048;0.059529323461499;0.593597746817246
0.0154699242490313;0.170509849777108;0.063774595209079;0.702925009434154
0.00987513009368434;0.11444271169871;0.062930928412091;0.729305439915486
0.0181195664948636;0.0945232828224499;0.0650375618307757;0.33927764512223
0.0188419325121656;0.135329528641975;0.0580979442271458;0.417280308283183
0.0133041404837097;0.136788502477626;0.0551758791918904;0.567299022194375
0.0132754374346051;0.0788819456606279;0.0551822280714505;0.327889874635534
0.0108995953496383;0.0727559075249982;0.0536121027277869;0.357866238439118
0.0117311613381892;0.0888793762734102;0.0578126679998882;0.438008968115083
0.0139908560924239;0.09213410231016;0.0591152959343088;0.389292455567199
0.010209726403093;0.0544396456939365;0.057456648908662;0.306366643517585
0.00953101537903314;0.0730572455237172;0.0527645068624056;0.4044510872645
0.0069123913373532;0.0634201914885306;0.0539647888922613;0.495119138682305
0.0132327472412524;0.129710949326161;0.0520371575127015;0.510082220883459
0.0118661606695929;0.0625493500260621;0.0561336429756688;0.295893758772405
0.0107088958100431;0.0476453507971105;0.0533628606167789;0.237418708587988
0.010615636196847;0.0911131435854681;0.0611112365511196;0.524512781647645
0.00938017994398244;0.0523852077608942;0.0576745747280183;0.322093456382644
0.010814428892294;0.0604894620450684;0.0567576505277082;0.317468428666581
0.00755118466557049;0.0736701386884648;0.0554537837002446;0.541012849894131
0.0135144070277917;0.0959881549541835;0.0600730301394895;0.426677938124739
0.0104013168681305;0.0888222120747175;0.0586280754257525;0.500655389603059
0.0102279607661522;0.061211102113521;0.0610077553846009;0.365112071696808
0.0131605148232823;0.105309350486639;0.060005235865877;0.480156931524742
0.0116370658925036;0.129810798294651;0.0596340998420604;0.665214941428449
0.0133789072289147;0.0767705138417035;0.0525974205063998;0.30181321463218
0.0139091788758148;0.15265646811489;0.0571759704601509;0.627519553053172
0.0106244078021857;0.0604821483422948;0.0531357207972884;0.302488628766228
0.0111837525381925;0.0907502389357728;0.05931613762335;0.481319096044322
0.0145698974463648;0.136685782846859;0.0561040440937911;0.526333504821468
0.0102756288378613;0.0900240913933556;0.0551747467232481;0.483382235773002
0.0115120779388145;0.136983942211763;0.0567018621498169;0.674703963030129
0.00601188970286188;0.0539168013019245;0.059257570681236;0.531443326801891
0.0112974203630604;0.0693878351059208;0.0608115436933802;0.373499545093469
0.0083755882698548;0.0588717355281094;0.0558128043800983;0.392306373317491
0.0101880140834464;0.112075528609418;0.058178836562215;0.640009309781543
0.0111580756183603;0.11617407869115;0.0674959200657216;0.702744505167545
0.00878161286830992;0.0754205293615275;0.0565835999546958;0.485965975244065
0.0133080995628431;0.136601691572942;0.0564562208908779;0.579497864221117
0.00994699689023874;0.0588396628038156;0.0561614477346899;0.332212896389471
0.00721220244347187;0.0567590061934853;0.0576366081409028;0.453591898463984
0.0134177081094773;0.0900068309521075;0.0627242675111548;0.420758336401997
0.00953740739764409;0.0572115643403494;0.0542272533232211;0.325290287302632
0.00951963158155127;0.0908376458954713;0.0516445611916443;0.492799571261256
0.0147767586322517;0.163255591720345;0.0677468174080954;0.74847583549136
0.00716871231947365;0.0398831108514811;0.0582371129393779;0.324002014242074
0.0147603587064039;0.169943284310039;0.066479762966074;0.76541427504102
0.0114310215763281;0.0898094151959301;0.061014543567518;0.479369270686443
0.0141610429442371;0.132949679115644;0.0626659022083614;0.588333191481809
0.0110962247385935;0.0670762669236178;0.0572712041195262;0.346202304392518
0.00735265754124345;0.0612031903426517;0.0583749151861892;0.485910165859878
0.0116915474439322;0.114357128147591;0.0606049608367709;0.592788021091875
0.0114811905584774;0.11629092184304;0.0581128208846715;0.588614349457688
0.0150698993718933;0.122454617747033;0.0640504133912705;0.520459274133963
0.00908346569750473;0.0770165943178376;0.0525036159099329;0.445165955530132
0.0163738089940322;0.0836573135500536;0.0548968052657649;0.280479591076711
0.0186803902983139;0.0887853527515978;0.0428810455192047;0.203807773391307
0.0104973727902064;0.157811802795923;0.0371808497857935;0.558956707687343
0.0105549273080756;0.117710529748881;0.0439847866720844;0.490526593783479
0.00962725958561902;0.0883044097112515;0.0428424333975631;0.392964971819877
0.010674163550874;0.110030881430552;0.0500416894609816;0.515837252579377
0.0122981371831251;0.16658937881017;0.0506397486715759;0.68596114587797
0.00888738650669618;0.0794793769458432;0.0422714478141557;0.378031081728746
0.00782096528303026;0.086181309235448;0.0376576017729204;0.414959190587274
0.00597458554621744;0.0822781619672383;0.035019833076497;0.482270690685463
0.0107916783947736;0.196024948524476;0.0452967866744929;0.822791409396697
0.00936647181134348;0.0776906046353405;0.0384779131608515;0.319156711169763
0.00923596593006983;0.0747088343814417;0.0411855670296128;0.333146065004794
0.00829478830224375;0.0953550840647934;0.0385763566967519;0.443465414872276
0.00892855996729483;0.103970106000918;0.040801607175856;0.47512112128053
0.00925220996129888;0.0943018862710178;0.0455205027869234;0.463961507009442
0.00655922243237727;0.0852593350204413;0.0367639782297019;0.477872547986506
0.0110391788747362;0.17366481179283;0.0457875166484509;0.720314486380161
0.00878969596049651;0.102491972388627;0.0430003123446464;0.501403785220448
0.00846879905998072;0.0678609415197808;0.0418602590779131;0.335428503282448
0.0105922270263471;0.145291207123731;0.0471385648555446;0.646589142482178
0.00891434580740468;0.152147423273747;0.0423703339932226;0.723164355477667
0.0110195180215591;0.118750235148159;0.0484219188288764;0.5218117739818
0.0122429774713838;0.219926864994613;0.048569378366946;0.872476580467991
0.00889951142659917;0.0957842051895503;0.0414573541240127;0.446199743298463
0.00993339230008193;0.11520177516332;0.0399539293099668;0.463362710563642
0.0117184308590298;0.191170217197967;0.0481119058232837;0.784880125734409
0.00895509212093877;0.145590758517064;0.0424658731609178;0.690404811149987
0.00882653273907933;0.147392944160338;0.0407898449477666;0.681143492741648
0.00558618300511803;0.0758995211022443;0.0368071793360926;0.50009949229632
0.00880961823075169;0.0731792778716201;0.0456108572795106;0.378877893615069
0.00745555084945877;0.0858877120181862;0.0384666725049388;0.443134861140663
0.00920358294085845;0.135985182933156;0.0389293575164583;0.575190753140757
0.00955158019467925;0.144064168595733;0.0452970040200352;0.683203730798292
0.00777692739339101;0.0939220625980928;0.0430143130801504;0.519484470069904
0.0115596027723521;0.1498181949255;0.0480700425719476;0.623011633699566
0.00831663100624284;0.0551586900988139;0.0399911447285662;0.265234703466341
0.00664355195441635;0.0822269103373826;0.0414333173708603;0.512818097278409
0.0114089164819267;0.13522039074683;0.0469510697756332;0.55647194990866
0.00848852525638558;0.0673380063095355;0.0427467799096162;0.339102829799639
0.00853874032887064;0.116444103815299;0.0399715754049485;0.545098468491606
0.0122801254224584;0.177542846875213;0.0496278783734379;0.717506907110483
0.00645949475843568;0.0499156094375131;0.0405487785318369;0.313339830444193
0.0129191683725362;0.218509384283402;0.0477017929340697;0.806808077940675
0.00996036578684101;0.110542148557396;0.0433745357077694;0.481379346143168
0.011243033010675;0.168299623741199;0.0443321013228335;0.663617723545371
0.00817239802385623;0.112822484083585;0.0409670319458777;0.565562555344625
0.00657054435128018;0.0802215331070541;0.0401030589228982;0.48962897091633
0.00966087074130871;0.131172277167147;0.0434116535574552;0.589429835591744
0.0093327879751;0.121511681214058;0.0425497569813283;0.553992281818166
0.0128277670760741;0.18654134763102;0.0498038566983823;0.724247524190454
0.00829592380206481;0.127024396107961;0.0442392361969097;0.677376311097656
0.0155205900748225;0.101091811725408;0.0565675414302072;0.36844702556176
0.0159784416804128;0.145821356157968;0.0600951049298644;0.548435815869986
0.0111335577923631;0.148560014607754;0.0447998259714036;0.597784008028575
0.0107537625546359;0.0783849029748728;0.0450973113245243;0.328717354008953
0.00899509750067637;0.0744048710249617;0.0409562689662987;0.338778530179574
0.00977918423711344;0.0925331423016253;0.0486531912518284;0.460368938796321
0.0116589821577334;0.0943740940796291;0.0466371145504529;0.377505975791161
0.00858272313245531;0.0556512626804022;0.0411373389461117;0.266738751831073
0.00791507833780167;0.0768143662296989;0.0387283156519261;0.375851115425937
0.00588481038387396;0.0700459851233522;0.0372579652506771;0.443475780770577
0.0110807750826937;0.140564970198766;0.0417595157903796;0.529739575867528
0.00974979565673905;0.0619576865417747;0.0422789054648072;0.268672622929
0.00917314331374022;0.048259798497756;0.0383474520323132;0.201745491669117
0.00875359098704303;0.0949357131166033;0.0446354000900793;0.484086307444438
0.00806580510869869;0.0545867114585887;0.0405820414470575;0.274645885564722
0.00909687788902865;0.0617859877155733;0.0439954187059722;0.298816850447902
0.00624171406037589;0.0777399911965448;0.0372134624715141;0.463490351679813
0.0113074340795478;0.0971694371216002;0.0453433942757462;0.389654458116747
0.00872093360866654;0.0966280093053588;0.0435112480598278;0.482104952414112
0.00850747592909678;0.062020483276879;0.0458613338041595;0.334334426563369
0.0108715858386351;0.110015827035053;0.0493701875087535;0.499605309682503
0.00982670356413532;0.143232756689551;0.0453997588218766;0.661740996526168
0.0110119443985234;0.0761965078352794;0.0447147664328787;0.309401221759929
0.0118774019351507;0.167905867591992;0.0482526742406077;0.682127890951112
0.00893078025174459;0.0608969358436711;0.0396074137855669;0.270073842177701
0.00943467917231488;0.0956623691388014;0.0390509013424014;0.395954294914634
0.012186575452353;0.150142526384427;0.0476902595431595;0.587559325401501
0.00838897678381236;0.0939796918768771;0.0386792333208459;0.433314160141826
0.00976478873401038;0.151638475289418;0.0410215157195017;0.63702761700318
0.00520071328808869;0.0606262245143914;0.0390350532522153;0.455042947247291
0.00926968620397623;0.0699158974037914;0.0463741039078934;0.34977312280822
0.00690638801126998;0.060032132260432;0.0381086974760588;0.331250772968788
0.00859583346811216;0.12177369906085;0.0437303182983466;0.619509747373874
0.00941205945627222;0.124770476950787;0.0479633199202527;0.63582325742801
0.00728426879678977;0.0793848526382799;0.0374687020134937;0.408338499150344
0.0109836784983001;0.144710182947276;0.0447613207388201;0.589731292123929
0.00821472800401419;0.0595267822270563;0.0410286702620252;0.297308044595004
0.00606506896615135;0.0597556276607343;0.0416860880193926;0.410708990816322
0.0114856474815767;0.0971521795897955;0.0479570308818362;0.405648012817639
0.00791215784629801;0.0585952095740803;0.0421865939924991;0.312422017384765
0.00781216344103508;0.0948010506745332;0.0377269486153787;0.457818681659347
0.0125387404754727;0.179403996702082;0.0471749420848889;0.674977935046486
0.00593080525319978;0.0402599807811458;0.0392150663284165;0.266202943666311
0.0124555548519046;0.188830706521398;0.0495532493696974;0.751245143244676
0.00950770399319749;0.0947314289168028;0.0465691854879593;0.463999035721176
0.011780028010951;0.141764321027598;0.0405740184560319;0.488279668981555
0.00916308510849277;0.0683829414479404;0.0452658304897865;0.337813149100459
0.00635916502001209;0.067420667029529;0.0382284632348116;0.40530297337683
0.00992183952951435;0.124846014052311;0.0463363387581887;0.58304784939619
0.00948126756591043;0.123128285584913;0.0426670106080159;0.554094252765013
0.01267705999063;0.130388430186585;0.0471575183364917;0.485033185291777
