"rmse_lab3PI";"rrmse_lab3PI";"rmse_lab3Hajek";"rrmse_lab3Hajek"
0.0195926795751726;0.0559806685697489;0.177973047781555;0.50850881136403
0.013294336585729;0.0386690742906373;0.209098778241138;0.60820305983284
0.0119932759818892;0.0408002053841844;0.187894459706229;0.639202546338547
0.00899503816258539;0.0359718175708641;0.200342885535329;0.801185898251483
0.0173048201287877;0.0663596405837324;0.157473034353767;0.603869551002251
0.0151209939502694;0.0412128941761371;0.183031559740941;0.498860083358629
0.0136014601266134;0.0358097142312404;0.199234648309589;0.524541906127285
0.0135495762121815;0.0425754567503169;0.214713008382895;0.674670872282921
0.0130254680454924;0.0352844933638717;0.204788265878343;0.554747835789579
0.0145613309191216;0.0408829352449516;0.168334065009016;0.472620993060863
0.00891902801921491;0.0299161741947134;0.195393166616966;0.655387111283496
0.0186641152866324;0.0472137875865022;0.238081237786933;0.602263585312003
0.0139926752234347;0.0584921789085015;0.213293856724635;0.891610948471597
0.0123068597837153;0.0345004413417767;0.212181683479516;0.594819625260617
0.0176912427479528;0.058681884407379;0.168507664889783;0.558940231260116
0.0137276134303168;0.0558209431614983;0.207709878676629;0.844615955318475
0.018466380533516;0.0486304450479772;0.170481404555657;0.44895568792697
0.0190230761196916;0.067237076537977;0.186838727148025;0.660381618538864
0.0138272382186044;0.0350174317210728;0.179542844785482;0.454691617290826
0.0157170149519512;0.0463162221943166;0.209617641330376;0.617718904091326
0.0203975961347133;0.0929355869719571;0.160129517711708;0.729582575406901
0.0134096917879091;0.0477475792964326;0.191843065577354;0.683091165032189
0.0136512870231391;0.0523377413605058;0.223064665883164;0.855208799717709
0.00825156902832679;0.0342871271758576;0.216046200436023;0.897720606200006
0.0147495415019312;0.0428065567774187;0.222187841085497;0.644840141873771
0.010885902577083;0.0314718544718169;0.20431083916412;0.590675963858476
0.0119877479956981;0.0420483817440508;0.197372186835496;0.692305265400579
0.0136229617058092;0.0445060418511349;0.25732061248852;0.840663153570356
0.0114423725523979;0.0372769227871837;0.222459949668124;0.724729275248216
0.0195847982319135;0.0690388440988116;0.198337331561226;0.699163705976658
0.0122129938018931;0.0353748343396008;0.193166752750158;0.559505882775139
0.00928630618261335;0.0287056327301447;0.229303530864535;0.708818211599216
0.0185279618488839;0.0633038414005557;0.22581830697619;0.771545537860869
0.0124884424220415;0.0381539932520831;0.167042873774304;0.510340077922342
0.0118191243666591;0.0382618796662602;0.189933074961952;0.614867585227994
0.0192127219306089;0.0680627558305842;0.267980939159024;0.949346026820535
0.00977332949667846;0.0284301829540376;0.231347049117914;0.672978326836759
0.0194408211724447;0.0805132016008555;0.255058812173884;1.0563134850362
0.0155829381356076;0.0538204187351012;0.224141374382012;0.774140442586735
0.0175784241962351;0.0581761438388849;0.254311660589745;0.841649489238258
0.0143661735686383;0.0440929217604341;0.203825410613258;0.625584665256876
0.00916203392950491;0.0316686272014318;0.209938505727396;0.725653749403414
0.0152735972710277;0.0539397671384492;0.234719867938608;0.828929478413842
0.0142424623350384;0.0490275121509072;0.238168270447041;0.819858076406939
0.01937339620136;0.0620664101997194;0.233693982075152;0.748683731129395
0.0117501241796441;0.0420298394078956;0.234154634316241;0.837564056895287
0.0237341300214816;0.0639731006103025;0.181074181013761;0.488068312992174
0.0248694208852367;0.0753798542784791;0.112300598619008;0.340386002486774
0.015947169158537;0.0936193116985397;0.228237099400142;1.33988671829407
0.0139521628544311;0.0740113278910505;0.224744205080314;1.19218914137961
0.0121867105620124;0.064041558213382;0.252272738095564;1.3257013990926
0.0145018804540326;0.0920874580426688;0.269987378451908;1.71442948133851
0.0165397324106409;0.102378324146871;0.312429593294488;1.93388970155284
0.0116013521529622;0.0623239912320234;0.247381531073318;1.3289661558667
0.0100775652767374;0.0515908886412981;0.247592065850395;1.26751793186023
0.00822029894947911;0.0533991600839;0.24964700568368;1.62170992842223
0.01458399163037;0.0971313471267154;0.265547806033162;1.76858412842428
0.0133155782528516;0.0631160269653415;0.231831189804247;1.09888307884477
0.0118244041451927;0.0552936553003063;0.251361814308347;1.17542612256499
0.0119816575320395;0.0686583228846323;0.228885274898644;1.31157805716835
0.0119196755435363;0.0736265333215646;0.302281514968024;1.86715988644129
0.0132812554959321;0.0805357884758472;0.209279182874037;1.26904147047724
0.00918978684869323;0.0491076470150261;0.254659723648565;1.36083023728196
0.0155957144323691;0.0920372163394133;0.263464884466254;1.55482294027717
0.011912858219569;0.0730561606535047;0.282414139827964;1.73191793185293
0.011060061460167;0.0602686192167539;0.288612401263761;1.57271014954522
0.0152509012195344;0.106097951630134;0.184076034362588;1.28058597383434
0.012800766018029;0.0742568659964047;0.298895529835776;1.73388414995472
0.0167613688643384;0.0832292631841042;0.255844964686586;1.2704086445787
0.016983443696934;0.118911974171457;0.225104515481099;1.57610098448992
0.0120777837887103;0.065006530210485;0.281332414417385;1.51422184872258
0.0135213390295786;0.0668976713265174;0.200012667398776;0.989575193367546
0.0164298674521858;0.10710869163587;0.203474692842323;1.3264810683821
0.0126710343851568;0.0867388477365946;0.273868258626401;1.87474964259501
0.0119044797538466;0.0692650927674461;0.225997107345707;1.31494285589564
0.00788958480374116;0.0558315108929973;0.247460319820412;1.75118005387134
0.0126240225100522;0.0636747567950853;0.260901864356454;1.31597220672357
0.00967250344822262;0.0592945551716321;0.261517253161043;1.60315778421775
0.0109029411374802;0.0631462456484704;0.245685851145115;1.42293156618366
0.0137019604637705;0.0703888760489356;0.281204845360275;1.44458838987028
0.010750490162298;0.0505813880831569;0.297987751929247;1.40204157176204
0.0164874264723527;0.094993312584733;0.298776721476458;1.72142029223587
0.0106577588469884;0.0430996483901699;0.265272343174148;1.07275318222019
0.00837382389437771;0.0436943623723903;0.301965774574761;1.57564837101338
0.0155108764111614;0.0748789702343797;0.314922138826906;1.52029097739433
0.0114581244979836;0.0521440080314892;0.298532939579139;1.35857347350503
0.0109932570133473;0.0593942028670573;0.255020991580014;1.37782355955757
0.0165380559685194;0.121868028159363;0.312968806719127;2.30624998626507
0.0083812635045477;0.0444513908278321;0.296811574584162;1.57418834247436
0.0176313141198677;0.115869795699351;0.285146106191172;1.87392844595774
0.0128734501181209;0.0803690159474795;0.258335943035051;1.61279263407142
0.0148722940169644;0.0768725307848255;0.281133930804773;1.45313673370075
0.0124455937317071;0.0822758620709282;0.286674961102932;1.89516306472413
0.0087353639491598;0.0475134913896523;0.287373262583846;1.56308393294903
0.0142222275928053;0.0940105444174546;0.238627743375784;1.57735656538183
0.0131072037052039;0.0720989223346371;0.234723435064957;1.2911454720238
0.0178089689714045;0.112654937087686;0.251664174493533;1.59196255495286
0.0111684707060189;0.0672864649388233;0.316544350973841;1.90707850107941
0.0242939055167196;0.107382644060171;0.210684676841415;0.931257333104533
0.0229187693444396;0.104965076051582;0.1712060741473;0.784102249265145
0.0157866301021484;0.0785137149740594;0.236674343391274;1.17708350790878
0.014314057974262;0.0523733612135963;0.218372993503191;0.798999674907116
0.0122458508782481;0.0456623799320535;0.24029195710756;0.896001653878694
0.013835269052664;0.0528966033417209;0.243068175926936;0.92932640760803
0.0171081939243784;0.0601123598145968;0.281172232189846;0.98794334843171
0.011551097674852;0.0408743518346437;0.249334629937397;0.882287699013199
0.0102866658232996;0.0443907115027653;0.223070982422309;0.962632576526228
0.00799674452585572;0.0415350899840479;0.26806876160911;1.39234911148487
0.0152838702329;0.0758407359084924;0.238360973297019;1.18278102020239
0.013241593968839;0.0435168251596287;0.2853808832877;0.937868207646005
0.0116941450045095;0.0364736547193469;0.243183593460958;0.758481651962124
0.0119191361541937;0.0472754314054244;0.283855131731641;1.12586798536867
0.0119106592043929;0.0389203862852003;0.268397439353917;0.877040627084714
0.0127496763484094;0.0435190691551381;0.208865429802519;0.712930182327918
0.00831249287497458;0.0356700828137898;0.255717860055201;1.09732151140786
0.0165800200790374;0.0508374426171392;0.297072362068681;0.910879425224518
0.0123076154038227;0.0668863144607464;0.263724503474507;1.4332232111284
0.0106835375387234;0.0366045483978882;0.291532547640678;0.998865517249639
0.0153606936664779;0.0645691442730573;0.27112017702108;1.13966193230028
0.0121437026731478;0.0646834560710433;0.307758545423045;1.63927649491764
0.0159462116897034;0.0507084958862413;0.276101078748231;0.877993512711973
0.0165370975789345;0.0755796714723785;0.265441747752537;1.21315121921674
0.0118371924211771;0.0359821530520255;0.245209232179255;0.745375745202778
0.0139019193538355;0.0512090712011816;0.25124998713636;0.925503749020963
0.0174837178118535;0.104754658401751;0.196370030005937;1.17656185228905
0.0118680376198499;0.0542278543200381;0.250118816109445;1.14285167920245
0.0120462789380376;0.0603000386759452;0.27503033049063;1.37671887318464
0.00746702644825802;0.0404026681154647;0.265949317475205;1.43900146650636
0.0129384589848985;0.0461563561223536;0.257177017813146;0.917447281358877
0.00904527821850281;0.0323634408219004;0.241589859312745;0.864393435576758
0.0105265425120197;0.0477111258896679;0.273163079898024;1.2381005518709
0.0115897278899936;0.0483789777623944;0.312875786595759;1.30603676512341
0.0103120109904268;0.0425807411757357;0.260690825438428;1.07645429928146
0.0173502534933228;0.0786681722661012;0.239986118525431;1.08812642540913
0.0104004413888996;0.0368975935659818;0.268723263375436;0.953348168889604
0.00814098122159382;0.0315903506858745;0.317809709296704;1.23323219827955
0.0160689630140039;0.0691301548945526;0.302362969293835;1.30079326733427
0.0109023409975981;0.0411429207217045;0.249975153057292;0.943348580538612
0.0104559785236493;0.0430522624980771;0.261744725392454;1.07772817241309
0.0170238371836769;0.078045574776843;0.294161570431998;1.34858014641006
0.00857049948524887;0.0304526254694524;0.278069217598385;0.988033165707773
0.0173376526993082;0.0944319398333757;0.316548620207621;1.72412614188407
0.0136162926220039;0.0598027106170362;0.317450584156642;1.39424187967655
0.0156810489666431;0.0664037712074053;0.240748431113253;1.0194856078948
0.0127000519069448;0.0481996800597764;0.312749402866698;1.18695744454538
0.00812506070743111;0.0358041645017748;0.237738340940021;1.04762573153583
0.0134331708509529;0.0609611100473949;0.306744201900255;1.3920367168646
0.0124342429299328;0.0550249270493008;0.274060054988035;1.2127907278168
0.0172947694964393;0.0699730783354653;0.257405361582817;1.04143888900696
0.0104831506936653;0.0480352126685735;0.313663061462578;1.43724652100396
0.0208573097530439;0.0675173374710454;0.280452451568169;0.907854514379387
0.0225673805003523;0.0832693753567255;0.147343318260458;0.543669039228721
0.0236347531096741;0.0525591796779741;0.0763021375794199;0.169681389953201
0.0207071339255039;0.0431611049941888;0.171857616400989;0.358213002930274
0.0185676756794135;0.0384571421061905;0.0991497134426586;0.205357670259179
0.0222501405459942;0.0522271404924268;0.161777208826636;0.379735174993425
0.0249783033947867;0.0577107163007079;0.102641983413051;0.237147507245382
0.0182904300825656;0.0384510269615439;0.113557951547617;0.238727019372671
0.0162495714533859;0.0330976207497917;0.13021859437526;0.265233188676201
0.0126980521356499;0.0302705175180766;0.086431069749624;0.206040515743102
0.0218770919527001;0.0530237769390226;0.116031198772977;0.281226244100802
0.0199467361091798;0.0387230930603852;0.109417909794962;0.212415699504502
0.0185613195354887;0.0357387523339867;0.0952307159183785;0.183361261805117
0.0185137058704564;0.0405082444763642;0.0977651090679381;0.213911410664796
0.0185751284944852;0.0427805620105995;0.0900505649293951;0.207396346043865
0.019003520987727;0.0432295878283862;0.101795373772036;0.231566142602923
0.014272099197452;0.0298718583414144;0.0981483888780704;0.205427017318322
0.0244202390424138;0.0545357119002132;0.103346651075184;0.230795578171826
0.0191609826664345;0.0439176790060367;0.0924368149076084;0.211868589211985
0.0169183937867372;0.0358715806426301;0.113050906273237;0.23969856430945
0.0235980914079073;0.0589295274267038;0.131321465563159;0.32793804265145
0.0193750890717512;0.0427900171969496;0.0961702886312431;0.212392742512153
0.0259052295778778;0.051770077552908;0.150827514599143;0.301419916177005
0.0253181383534675;0.0634612060651497;0.213919492506733;0.536200126794187
0.0188560967172624;0.0396852705239768;0.116419998506348;0.245022032099342
0.020129333868114;0.0401580354216634;0.0903963319372549;0.180340746678909
0.0249724069515101;0.059628837841411;0.149682135795949;0.357409352669267
0.0189535436226132;0.0467714324987279;0.113804721453403;0.280834547537792
0.0188691069760465;0.0417887663635899;0.121361969029019;0.268776205234145
0.0121881309209692;0.0308389988743321;0.0990274590140612;0.250564070640928
0.0193629420952044;0.0390746448545726;0.102581106707708;0.207009879680703
0.0144727118603256;0.0331570734714295;0.0883504138971916;0.202411351313567
0.016665660051789;0.0367346481897636;0.0903281981377105;0.199102499984563
0.0205855878021168;0.0419861545466654;0.0967667975150927;0.197364571490971
0.0159256063393929;0.0307857517579871;0.100860246251166;0.194972702273651
0.0249183307385006;0.054777684674559;0.107725795318952;0.236812397637061
0.0162914694208167;0.028764620624264;0.0918343320451882;0.162144963927392
0.0127770561232554;0.0263261852818642;0.0831657827283483;0.171356984276901
0.0232825356312431;0.0457679156076985;0.121419908504245;0.238682599418407
0.0172798467345646;0.0327230340795534;0.122612671596642;0.232192952453469
0.0168214243814156;0.0354428860903978;0.0932453311013504;0.196468715951179
0.0241384686914967;0.0626505337961442;0.0952668533686732;0.24726171709181
0.0131614411952138;0.0274125563924398;0.0875441745461967;0.182336385961281
0.0266511924647887;0.0637497911464599;0.122781286237978;0.293693475993847
0.0197294725819041;0.0457683296802419;0.0904127711881377;0.20973908460373
0.0232975288603783;0.0475696629862538;0.0962405937320639;0.196507219150491
0.0197287390553195;0.0475783546068026;0.0910591239758369;0.21960061809115
0.0137633609267434;0.0291410795526431;0.0912868621710981;0.193281112571141
0.0211558382958354;0.0510199626259695;0.132824255366537;0.320322383346868
0.0199223013676332;0.0424889755470946;0.103069413161283;0.219819673171797
0.0264387270558313;0.0620975413502789;0.107679758555249;0.252911127126214
0.0167412043658934;0.037885932268977;0.0854955738389068;0.193479480267087
0.0362078307221028;0.0673192423433637;0.149577190439235;0.278100701737747
0.0361725335609469;0.0686445213017675;0.173356287177779;0.328977767839242
0.0243876172978139;0.0488142286136589;0.130126358561482;0.260460779661838
0.0217228452023203;0.0362688535853791;0.163314275769497;0.272672456168561
0.0188575138387453;0.0318149492899115;0.110746349354557;0.18684273647562
0.0215017676678246;0.036793596741868;0.133654067366716;0.228707422272085
0.0264327570017182;0.0432569198847464;0.17455660879553;0.285659995343295
0.0179259305126188;0.0293891092712615;0.0937855779071344;0.153759080748468
0.0162469276625769;0.0298162202709119;0.0952486319001991;0.174799460440812
0.0118920955598623;0.024452713884845;0.0789432064997909;0.162324262530057
0.0233974894181603;0.046751560362598;0.0963101787985413;0.19244163581661
0.0200850625229757;0.0316411686082458;0.10607393416828;0.167104445511144
0.0181315850072805;0.0277898860309326;0.0952120493851218;0.145929437504864
0.0178383125025725;0.0311745672571645;0.0893051917913323;0.156071416929789
0.0175247366200334;0.0275445733069128;0.101019614565911;0.158777974195968
0.0189921179790255;0.0305423517517916;0.0916267294502251;0.147350379974767
0.0118870626166098;0.0217454371085162;0.0905928543421887;0.165724811933469
0.0247158554290518;0.0376193713655897;0.105243112811087;0.160187850097926
0.0184477796298835;0.0390498633354871;0.117222509772088;0.248134088669823
0.0165473437928955;0.0266470649344643;0.0971175771355146;0.156393582957949
0.0229886308867771;0.0415480852708398;0.167242031709666;0.302261854068851
0.0180856479713393;0.0378004030155856;0.104711452326367;0.218855033812251
0.0242387518388016;0.0375484240861093;0.130115529327259;0.201562898447088
0.0251661470562532;0.0478172621190609;0.144061039178806;0.273725034513998
0.0184352495097407;0.0278989537262066;0.0905749534166886;0.137071452859389
0.0202134707774239;0.0338847602625531;0.109477349004195;0.183521858568208
0.0269722021878626;0.0608652727552265;0.170739330457898;0.385289115289262
0.0185577715292532;0.0352509067466057;0.0906468634791601;0.172185767366474
0.017719266566882;0.035608055819425;0.0916149517451464;0.184106396465209
0.0112414716523848;0.0237310859657138;0.0977556624569521;0.20636515405962
0.0196466617977388;0.032347594708071;0.103401625579404;0.17024744004008
0.0147917208731546;0.024409639394183;0.0881589690207408;0.145481966676694
0.0161059158413739;0.030430828713284;0.110783686629504;0.209316838933698
0.0186464877064832;0.0335906462113735;0.109063316696586;0.196471707887391
0.0151345223260715;0.0270804732179999;0.0901314929441775;0.161273902683303
0.0247783840182881;0.0468502415330599;0.0924436989195155;0.174789833727341
0.0160989328556387;0.0264355932315879;0.08993694181827;0.147682857722339
0.0129055227910265;0.0222699213214737;0.0844601271946571;0.145745384970729
0.0238229957713009;0.0436623398907635;0.09562987488137;0.175268641310495
0.0167651105547636;0.0284732057754649;0.0957275088598524;0.162579843970355
0.0159888838970024;0.0285587570327509;0.0818043607296273;0.146115943886173
0.0252611922812174;0.0480364159686904;0.0998489154840307;0.18987164124394
0.0135944856003134;0.0223356399249663;0.0836771024045904;0.137480864243247
0.0264770661747761;0.0562574101033619;0.103921406518021;0.220808043701312
0.0202922566425545;0.037637873860395;0.100346016397995;0.18612078361263
0.0235557406388325;0.0427520295258465;0.100658293411042;0.18268779563806
0.0186531580388041;0.0318050108071834;0.102006653738107;0.173928871336207
0.0124320418599929;0.0231033288784598;0.102713042027965;0.190878796645276
0.0203751587835975;0.0385508864113545;0.0865823595256425;0.163818439048786
0.0188339957892804;0.0350741507276564;0.102905692244453;0.191639087153776
0.0252980067019864;0.0447247367761771;0.105490003063192;0.186497405708605
0.0157721026528714;0.0299922873321348;0.0726476657426978;0.138147063388989
0.0328301524206604;0.051389462447312;0.114072847258164;0.178559704058586
0.0339337340810049;0.0568439027002564;0.173443750901957;0.290543318242045
0.00313625858515238;0.00324692646682217;0.502089120754922;0.519806135438103
0.00270545734532786;0.00278852637639492;0.559908903654264;0.577100485030589
0.00247193763764366;0.00254573491003492;0.52408889569482;0.539735055372898
0.00290310329051843;0.00301373044951319;0.532017051509549;0.552290369078886
0.00330312861966498;0.00342687588727215;0.525441958514392;0.545126934226573
0.00232959569818325;0.0024009991131066;0.52604621335749;0.542169824879659
0.00228661132668817;0.00235373802531023;0.551528115202582;0.567719000439042
0.00167957800370336;0.00174661174589219;0.529425014150868;0.550554928825061
0.00286763882762938;0.00298701267700575;0.516738041292476;0.538248772879021
0.00276040393417795;0.00283165986180512;0.535681838984986;0.549509708840297
0.00238307238821997;0.0024436120084871;0.525512109376281;0.538862229878151
0.00242288436483845;0.00250468626751816;0.471946410302163;0.487880358651428
0.00243242640542254;0.00252264774017088;0.501401891219326;0.519999431424574
0.00254621410889266;0.00263769918514905;0.555423803128601;0.575380093845226
0.00178470991334359;0.00184068490238281;0.506282982337495;0.522161856643738
0.00340194754575066;0.00352358324680678;0.518559089996458;0.537100027974626
0.00262017874820662;0.00271674754925259;0.546604556565206;0.566750108356241
0.00218513761807341;0.00225243764819127;0.498325652786843;0.513673579234893
0.00324069959581176;0.00338033595836938;0.458492274040391;0.478247944541449
0.00248036564726093;0.00256753554072287;0.476680083905287;0.493432514005799
0.00345579214855995;0.00355354958083687;0.522392461959799;0.537169897501832
0.00324207106003216;0.0033843418425584;0.605707186232216;0.632287243785355
0.00257673651997422;0.00265714850302004;0.508019826603656;0.523873555289974
0.00258671121854224;0.00265994553829184;0.491045510067288;0.504947867484727
0.00332589623482689;0.00345996247921794;0.570650965867031;0.593653797720533
0.00258955720994199;0.00270002581445245;0.527106022039584;0.549591976958912
0.00255373990638674;0.00264431568213216;0.501330564792888;0.519111704014404
0.0016861351805782;0.00176048774828546;0.500135619508119;0.52218982248106
0.00247023232963217;0.00253957456721996;0.517631373823439;0.532161876592748
0.0019987672106179;0.0020724121044344;0.521731433011324;0.540954710129709
0.00236279007012071;0.0024449547571405;0.484821465926808;0.501680857927857
0.00267646145233021;0.00275709644963864;0.469423659765152;0.483566204395757
0.00208054303308654;0.00213577043653481;0.487110979436647;0.500041197248831
0.00315536879816201;0.00326356588716351;0.507240588668445;0.524633786937155
0.00226996388234496;0.00231629290477214;0.487530946020358;0.497481250651985
0.00185421899157127;0.00191025274964904;0.442512916750399;0.455885480528568
0.00304010894387091;0.00312371650137008;0.483183440864612;0.496471710482771
0.00229075547761932;0.00234680687447282;0.55612998923773;0.569737667155972
0.0023203139695192;0.00239421932529792;0.496986057996443;0.512815782730162
0.00327108229727093;0.00342118446410078;0.49650630328752;0.519289793641864
0.00191253146095063;0.0019692233033751;0.475015629239568;0.489096187782969
0.0034604002120384;0.00360102276798536;0.462635273198032;0.481435686618999
0.00250565280564834;0.00259949939910319;0.456613248138935;0.473715217640692
0.00311805724661879;0.00321154790312618;0.51148172862745;0.526817804529446
0.00260328749440646;0.00270916572990585;0.44977273212738;0.468065426789689
0.00197953709060005;0.00204267408604124;0.503041986499527;0.519086424241648
0.00266740500734473;0.00277598048733775;0.504038667190636;0.52455532666851
0.00256885659551815;0.0026522650402964;0.534871136441726;0.552237917337635
0.00351046039243541;0.0036469703135196;0.517079193678444;0.537186653108957
0.00223549111336757;0.00231726697995251;0.475296059230037;0.492682729611111
0.00507655047020471;0.00519574987519476;0.508647059451383;0.520590292793078
0.00523754479462442;0.00537263512177302;0.571983227949861;0.586736209435875
0.00320437429193275;0.00329606811735508;0.544783886338409;0.560372988614187
0.00284552746997629;0.00289660742015669;0.505610909903742;0.514687111191922
0.00234624513318408;0.0023902017801884;0.515106761795691;0.52475723086968
0.00273710122824055;0.00279099045700368;0.53934416481317;0.549963005205259
0.00339392238230467;0.00345209478420233;0.548599452475379;0.5580025395927
0.00241094954726011;0.00245150681592715;0.494289760065811;0.502604758868311
0.00226848130039794;0.00232130979094953;0.516857169777019;0.528893761881743
0.0017150501794416;0.00176660280048349;0.498395401478305;0.513376647840319
0.00290872024191221;0.00299167134894535;0.542569876253287;0.558042925613462
0.00249801367433699;0.00253541498635996;0.504262057955396;0.511812081706142
0.00237772094033934;0.00240943811396049;0.52719486146904;0.534227280904688
0.00229977965646094;0.00234797077255353;0.503316112166468;0.513862933521523
0.00233857642903296;0.00237382625262119;0.500581111353859;0.5081264691398
0.00252023718530718;0.00256070968437081;0.533052306552541;0.541612595680718
0.00174154976204278;0.00178265456745296;0.50455419354641;0.516462898308479
0.00322751056960489;0.0032733583402506;0.443149965442401;0.449445045671912
0.00231414775625466;0.00238735654244259;0.538830149992102;0.555876209879923
0.0022183341097396;0.00225458084984766;0.528270596998963;0.536902338697421
0.00311345995456524;0.00318355459573439;0.52397591036185;0.535772401710402
0.00225361663017924;0.00232435054939825;0.546006619949516;0.563144045912457
0.003443242367133;0.00349317967046355;0.564352081456812;0.57253687302012
0.00333198791063987;0.00341816002441627;0.565416003672322;0.580038833498283
0.00241988958427059;0.00245243927837292;0.523335070975743;0.530374398961618
0.00265443592583261;0.00270447084974307;0.52674875638072;0.536677733640614
0.00346457930070768;0.00358872670299482;0.546799155662907;0.566392788498642
0.00227380751284264;0.00233129466053884;0.477968152678112;0.490052300360752
0.00241668560668611;0.00248717000222884;0.527835257538705;0.543229957192987
0.00155824241846265;0.00160747921809519;0.499633781964914;0.515421035681524
0.00254453850682245;0.00258882163154048;0.523788358702101;0.532903954772691
0.00189331350870792;0.001927086426801;0.502431324174764;0.511393691939376
0.0020956653036697;0.00214908476002854;0.501350622592074;0.514130276698642
0.00241341254358766;0.0024686492384967;0.461841783887179;0.472412133237771
0.00194088904803068;0.00198400154683345;0.481867717619267;0.492571328637133
0.00317789981953172;0.00325910675355425;0.513800576776526;0.526930055963563
0.00219387664120359;0.00223169499586533;0.491721882488848;0.500198253583579
0.00176059374428352;0.001796095500608;0.458927050159144;0.468181153417415
0.00314282137157949;0.0032147716175509;0.459525985628603;0.470046153270081
0.00214705034428405;0.0021874214671192;0.536387388799303;0.546473114650161
0.00205732193597012;0.00210318057057326;0.493478084503949;0.504477933757611
0.00348903198739902;0.00357911602572842;0.455491638232143;0.467252071024225
0.00184696464176011;0.00187844983245498;0.454278364392673;0.462022443845016
0.00342052039925746;0.00353084890628445;0.46313414510353;0.478072485712048
0.00253025903029678;0.00259080258284042;0.452174566748669;0.462994113013713
0.00298694845354868;0.00305588681851272;0.487017234643691;0.49825752632859
0.0025341670388755;0.00258222138337903;0.478238980528739;0.487307625323181
